"","EPISODE_ID","EVENT_ID","BEGIN_YEARMONTH","BEGIN_DAY","END_YEARMONTH","END_DAY","STATE","STATE_FIPS","EVENT_TYPE","CZ_TYPE","CZ_FIPS","CZ_NAME","INJURIES_DIRECT","INJURIES_INDIRECT","DEATHS_DIRECT","DEATHS_INDIRECT","DAMAGE_PROPERTY","DAMAGE_CROPS","FLOOD_CAUSE"
"965",1165335,5381675,200401,26,200401,27,"SOUTH CAROLINA",45,"Ice Storm","Z",35,"BARNWELL",0,0,0,0,"","0",NA
"966",1165463,5381594,200401,28,200401,28,"NEBRASKA",31,"Cold/Wind Chill","Z",92,"PAWNEE",0,0,0,0,"","",NA
"967",1165463,5381595,200401,28,200401,28,"NEBRASKA",31,"Cold/Wind Chill","Z",17,"PIERCE",0,0,0,0,"","",NA
"968",1165333,5381648,200401,14,200401,15,"MICHIGAN",26,"Heavy Snow","Z",69,"OAKLAND",0,0,0,0,"","",NA
"969",1165463,5381507,200401,28,200401,28,"NEBRASKA",31,"Cold/Wind Chill","Z",31,"MADISON",0,0,0,0,"","",NA
"970",1165487,5380390,200401,10,200401,12,"CALIFORNIA",6,"Dense Fog","Z",91,"SW S.J. VALLEY",0,0,0,0,"","",NA
"971",1165487,5380391,200401,10,200401,13,"CALIFORNIA",6,"Dense Fog","Z",92,"SE S.J. VALLEY",0,0,0,0,"","",NA
"972",1165430,5380461,200401,9,200401,9,"TENNESSEE",47,"Winter Storm","Z",40,"NORTHWEST COCKE",0,0,0,0,"","",NA
"973",1165430,5380462,200401,9,200401,9,"TENNESSEE",47,"Winter Storm","Z",41,"COCKE/SMOKY MOUNTAINS",0,0,0,0,"","",NA
"974",1165430,5380463,200401,9,200401,9,"TENNESSEE",47,"Winter Storm","Z",86,"NORTHWEST MONROE",0,0,0,0,"","",NA
"975",1165440,5380715,200401,4,200401,5,"WISCONSIN",55,"Winter Weather","Z",65,"WAUKESHA",0,0,0,0,"","",NA
"976",1165443,5380827,200401,1,200401,1,"CALIFORNIA",6,"Heavy Snow","Z",80,"WESTERN SISKIYOU COUNTY",0,0,0,0,"","",NA
"977",1165331,5380933,200401,25,200401,26,"IOWA",19,"Winter Storm","Z",21,"CHEROKEE",0,0,0,0,"","",NA
"978",1165331,5380934,200401,25,200401,26,"IOWA",19,"Winter Storm","Z",14,"CLAY",0,0,0,0,"","",NA
"979",1164901,5380779,200401,2,200401,2,"VIRGINIA",51,"Flood","Z",3,"DICKENSON",0,0,0,0,"","",NA
"980",1164902,5380780,200401,4,200401,7,"OHIO",39,"Flood","Z",75,"ATHENS",0,0,0,0,"300K","",NA
"981",1164902,5380781,200401,4,200401,6,"OHIO",39,"Flood","Z",67,"MORGAN",0,0,0,0,"650K","",NA
"982",1164902,5380782,200401,4,200401,6,"OHIO",39,"Flood","Z",66,"PERRY",0,0,0,0,"100K","",NA
"983",1164902,5380783,200401,4,200401,6,"OHIO",39,"Flood","Z",83,"JACKSON",0,0,0,0,"5K","",NA
"984",1164902,5380784,200401,5,200401,7,"OHIO",39,"Flood","Z",85,"MEIGS",0,0,0,0,"10K","",NA
"985",1164906,5380884,200401,25,200401,26,"WEST VIRGINIA",54,"Heavy Snow","Z",46,"POCAHONTAS",0,0,0,0,"","",NA
"986",1183525,5431898,200412,26,200412,26,"VIRGINIA",51,"Winter Storm","Z",86,"MATHEWS",0,0,0,0,"","",NA
"987",1183522,5431749,200412,19,200412,20,"VIRGINIA",51,"Winter Weather","Z",87,"GREENSVILLE / EMPORIA",0,0,0,0,"","",NA
"988",1183327,5431883,200410,30,200410,30,"HAWAII",15,"Flash Flood","C",3,"HONOLULU",0,0,0,0,"80M","",NA
"989",1183328,5431884,200410,31,200410,31,"HAWAII",15,"Heavy Rain","C",9,"MAUI",0,0,0,0,"","",NA
"990",1183119,5431674,200412,12,200412,12,"MINNESOTA",27,"High Wind","Z",42,"TODD",0,0,0,0,"","",NA
"991",1183119,5431675,200412,12,200412,12,"MINNESOTA",27,"High Wind","Z",43,"MORRISON",0,0,0,0,"","",NA
"992",1183522,5431770,200412,19,200412,20,"VIRGINIA",51,"Winter Weather","Z",81,"PRINCE GEORGE / HOPEWELL",0,0,0,0,"","",NA
"993",1183362,5432241,200412,13,200412,15,"HAWAII",15,"High Surf","Z",6,"WAIANAE COAST",0,0,0,0,"","",NA
"994",1183379,5432242,200401,2,200401,3,"HAWAII",15,"Heavy Rain","C",9,"MAUI",0,0,0,0,"","",NA
"995",1183380,5432243,200401,3,200401,3,"HAWAII",15,"Heavy Rain","C",1,"HAWAII",0,0,0,0,"","",NA
"996",1183017,5432390,200412,28,200412,28,"ARIZONA",4,"Flood","Z",7,"COCONINO PLATEAU",0,0,0,0,"67K","",NA
"997",1183017,5432391,200412,28,200412,28,"ARIZONA",4,"Flood","Z",18,"NORTHERN GILA COUNTY",0,0,0,0,"67K","",NA
"998",1183017,5432392,200412,28,200412,28,"ARIZONA",4,"Flood","Z",16,"EASTERN MOGOLLON RIM",0,0,0,0,"66K","",NA
"999",1183362,5432230,200412,13,200412,15,"HAWAII",15,"High Surf","Z",21,"LEEWARD HALEAKALA",0,0,0,0,"","",NA
"1000",1183018,5432397,200412,4,200412,5,"ARIZONA",4,"Heavy Snow","Z",15,"WESTERN MOGOLLON RIM",0,0,0,0,"","",NA
