"state_name","n_places_incounty","state_cy","state_cc","state_propCC","state_dvp","state_rvp","state_pop","state_medage","state_medgrossrent","state_medhhic","state_percHispanic","state_percOther","state_percWhite","state_percBlack","state_fips"
"District of Columbia",1,0,0,0,95.7,4.3,647484,33.7,1327,273390,10.1628766116228,4.05044757862743,40.2056267027448,48.8733312328953,"11"
"Hawaii",55,0,0,0,73.88,26.12,1406299,42.3,1207,90114.4,9.51461294734079,45.9812371508176,32.188851116774,0.922489892499196,"15"
"Louisiana",9,0,0,0,34.85,65.15,4625253,37.5609375,665.109375,26998.734375,3.28027553562656,1.49469907634898,64.2639141901579,31.8578282979133,"22"
"North Dakota",7,0,0,0,25.02,74.98,721640,43.4679245283019,584.943396226415,5653.54716981132,2.41605796530182,7.22266182564312,89.8502405973429,0.592074162883417,"38"
"Alabama",13,212,3,1.42,34.36,65.64,4830620,40.0805970149254,606.716417910448,27586.9402985075,3.25775623505471,1.33030662645275,67.6016489288436,28.5865535453741,"01"
"California",16,820,9,1.1,53.97,46.03,38421464,39.1706896551724,1084.10344827586,219272.431034483,29.5239002593016,9.3718115570109,75.000711692558,3.15955861213061,"06"
"Georgia",1,66,0,0,34.53,65.47,10006693,38.8729559748428,693.641509433962,22480.2641509434,6.08115113545186,1.40922009931919,66.5812446831166,28.217890457348,"13"
"Illinois",26,364,5,1.37,33.29,66.71,12873761,41.2019607843137,649.558823529412,46925.3725490196,4.66331918362917,1.36330427909885,90.5205276522453,5.2260823213318,"17"
"Indiana",8,29,0,0,29.12,70.88,6568645,39.920652173913,686.163043478261,27194.9673913043,3.68037423179998,1.13933338780068,93.5022561452066,2.67103418649156,"18"
"Michigan",20,312,0,0,38.03,61.97,9900571,43.8433734939759,673.253012048193,46278.8915662651,3.3078395978385,2.32765170657208,90.6985092409973,3.99315283967063,"26"
"Mississippi",3,15,0,0,42.94,57.06,2988081,37.8048780487805,622.109756097561,13373.0853658537,2.33185066204295,1.04679396259305,56.1352875680662,41.1709285308449,"28"
"Missouri",18,224,2,0.89,23.71,76.29,6045448,41.0495652173913,610.939130434783,20562.5043478261,2.63092795450234,1.21869662748413,92.668686307914,3.56745564500948,"29"
"Montana",8,9,1,11.11,27.84,72.16,1014699,44.5089285714286,606.964285714286,7310.60714285714,2.49561315163693,8.36659966437155,88.8443238734786,0.253154690817922,"30"
"Nebraska",8,104,0,0,18.9,81.1,1869365,43.5677419354839,590.935483870968,7920.56989247312,6.08577435027126,1.83233810299308,94.9292536429962,0.803131480097416,"31"
"New Hampshire",29,87,0,0,50.17,49.83,1324201,43.69,924.5,52025.1,2.17941560768047,2.01067907846228,94.9053176371831,1.00356036489547,"33"
"New Mexico",17,3,0,0,46.1,53.9,2084117,41.1,678.060606060606,23139.4848484848,46.6465898241273,8.18073409448618,77.0681241984051,1.42639206318833,"35"
"North Carolina",4,220,0,0,40.76,59.24,9845333,41.588,712.48,37755.81,6.85342569693841,2.75455002836042,72.2623224335363,20.4417716792172,"37"
"Ohio",9,589,1,0.17,32.11,67.89,11575977,40.5420454545455,674.102272727273,52103.2272727273,2.47845770800991,1.0615094285805,92.1768344791787,4.14029994176544,"39"
"Oklahoma",14,189,1,0.53,21.06,78.94,3849733,39.2545454545455,626.896103896104,18900.2727272727,8.38214511873545,9.66854784480293,75.9578781074407,3.47511517475999,"40"
"Oregon",8,342,36,10.53,39.23,60.77,3939233,43.475,775.138888888889,42595.2777777778,11.3220494329556,3.7450610261194,89.3026119929556,0.807084539163425,"41"
"Pennsylvania",44,66,0,0,34.27,65.73,12779559,42.5522388059701,729.238805970149,74012.8208955224,3.92891317723095,1.56079691670367,91.0564923473503,4.65828038067502,"42"
"South Carolina",7,61,0,0,45.76,54.24,4777576,40.3,690.04347826087,39458.5652173913,4.38095530436454,1.18972605886172,59.5391261264211,35.9695864669833,"45"
"South Dakota",14,230,0,0,30.05,69.95,843190,40.6939393939394,554.060606060606,5013,2.39722258655335,14.782423366062,81.9012250577854,0.581866721332058,"46"
"Tennessee",11,89,0,0,24.6,75.4,6499615,41.5410526315789,629.536842105263,26363.7473684211,3.22615473394585,0.941388062293936,88.9257451270245,7.30352917343886,"47"
"Texas",3,365,5,1.37,26.01,73.99,26538614,38.9937007874016,699.342519685039,36020.4566929134,33.753409498305,1.61328115345213,84.7088351315725,6.43914282297288,"48"
"Virginia",10,87,1,1.15,42.69,57.31,8256630,41.3428571428571,869.654135338346,23028.4436090226,4.85088734898466,2.37527746981101,75.3371314171759,18.7998045500677,"51"
"Washington",19,102,0,0,44.11,55.89,6985464,41.4589743589744,817.282051282051,68433.641025641,13.5825263788935,5.09415978095299,84.7844879852291,1.3221962137324,"53"
"Wisconsin",19,202,0,0,42.39,57.61,5742117,42.7569444444444,678.972222222222,31932.0416666667,3.46644860873976,4.00216316072116,91.9722233705586,1.55721902485476,"55"
"Arizona",48,55,0,0,44.27,55.73,6641928,39.3533333333333,754.466666666667,160814.133333333,30.4268919375019,15.1769651487003,73.8904361337084,1.92706500315839,"04"
"Arkansas",26,91,0,0,31.52,68.48,2958208,40.952,591.773333333333,15173.6666666667,4.93503455753949,1.29395374264805,79.0839439320847,16.1622510745331,"05"
"Colorado",20,45,0,0,39.79,60.21,5278906,41.85625,845.59375,31632.3125,19.6979803520593,2.50589487864094,90.3515451945654,1.7226501580248,"08"
"Florida",50,6,0,0,36.16,63.84,19645772,42.8208955223881,846.477611940299,108962.597014925,13.2519758109902,2.03162973971417,79.2396645399508,14.6276379766882,"12"
"Idaho",8,39,0,0,23.53,76.47,1616547,39.3045454545455,670.477272727273,13393.6363636364,12.4209634568146,2.25675554726145,92.5818297734442,0.354849496072549,"16"
"Iowa",12,39,1,2.56,35.39,64.61,3093526,41.9909090909091,604.646464646465,12488.9797979798,4.26706262336564,1.33502222364598,95.0060194802054,1.25286215699384,"19"
"Kansas",16,7,0,0,21.87,78.13,2892987,41.4409523809524,613.590476190476,10604.4952380952,9.3646074039784,1.6793414591929,91.7650360667763,1.81777823074129,"20"
"Kentucky",3,12,0,0,24.18,75.82,4397353,40.4016666666667,584.441666666667,14237.4916666667,2.17517231345887,0.687896156601207,93.4012111212412,3.71114697121296,"21"
"Louisiana",14,1,0,0,34.85,65.15,4625253,37.5609375,665.109375,26998.734375,3.28027553562656,1.49469907634898,64.2639141901579,31.8578282979133,"22"
"Maine",21,37,0,0,47.9,52.1,1329100,45.325,722.9375,34580.25,1.3261015887387,1.55808825375933,95.6315425747884,0.732929749377383,"23"
"Massachusetts",79,110,2,1.82,65.65,34.35,6705586,41.2,1104.71428571429,182122.928571429,8.58032079506408,4.12284837631825,84.0215106920062,6.11533101354098,"25"
"Minnesota",25,243,6,2.47,37.04,62.96,5419171,41.6896551724138,666.402298850575,24422.3563218391,4.01609063529733,3.40543723127625,92.3460066519738,1.47455721836554,"27"
"Nevada",25,8,0,0,27.74,72.26,2798636,42.1647058823529,NA,59806.4117647059,16.8742301195949,6.47454918902737,84.7511872498836,2.13496634202773,"32"
"New Jersey",71,134,1,0.75,53.91,46.09,8904413,40.4380952380952,1171,151880.285714286,16.3189070110371,7.12790668435641,72.9166323940632,12.1101950580137,"34"
"New York",35,123,1,0.81,45.19,54.81,19673174,40.8806451612903,852.629032258065,117133.532258065,7.38965844004227,3.23156802213348,85.4639782351168,6.24898232410346,"36"
"Rhode Island",25,16,0,0,57.66,42.34,1053661,42.34,1003.2,82120.4,6.93476888539308,2.70659834273706,88.8657510656948,3.45049091765427,"44"
"Utah",15,77,0,0,23.13,76.87,2903379,33.6620689655172,782.310344827586,31251.4482758621,8.71690291478559,3.94800329190338,91.4869058613802,0.497424410375931,"49"
"Vermont",36,18,0,0,60.53,39.47,626604,43.9785714285714,853.714285714286,18369.0714285714,1.58612374312423,1.33060736111272,95.6604491087735,0.743791358822647,"50"
"Wyoming",7,31,0,0,20.18,79.82,579679,39.8173913043478,763.304347826087,9863.69565217391,8.25151191754331,2.33904838582249,92.929319265103,0.582644422964039,"56"
"Maryland",8,7,0,0,47.34,52.66,5930538,40.4958333333333,1104.625,90266.2083333333,5.46707805554872,3.49577855540368,72.1890772117408,20.0856553213399,"24"
"Connecticut",106,0,0,0,53.46,46.54,3593222,41.125,1045,169072.875,10.8690203235188,3.72012931229536,83.1252879489205,6.88123514209681,"09"
"Delaware",27,0,0,0,50.52,49.48,926454,40.5,999,114674,8.31058374020514,3.2307229043605,71.3764805190252,20.3920441814611,"10"
"District of Columbia",1,0,0,0,95.7,4.3,647484,33.7,1327,273390,10.1628766116228,4.05044757862743,40.2056267027448,48.8733312328953,"11"
"Hawaii",55,0,0,0,73.88,26.12,1406299,42.3,1207,90114.4,9.51461294734079,45.9812371508176,32.188851116774,0.922489892499196,"15"
"North Dakota",7,0,0,0,25.02,74.98,721640,43.4679245283019,584.943396226415,5653.54716981132,2.41605796530182,7.22266182564312,89.8502405973429,0.592074162883417,"38"
"West Virginia",12,0,0,0,23.48,76.52,1851420,43.3563636363636,589.090909090909,13470.7272727273,1.11581414768271,0.573053868589538,95.4481372187351,2.31731075458496,"54"
"Virginia",1,186,0,0,43.92,56.08,8509358,42.3022556390977,966.293233082707,23940.7593984962,5.6272578691132,2.51871943157409,74.0369054341181,18.4628527947742,"51"
"Alabama",13,452,0,0,34.59,65.41,4893186,41.0373134328358,680.044776119403,28186.6268656716,3.66213025009897,1.43700215805074,66.4888223669657,28.7776077129883,"01"
"Arkansas",18,69,0,0,29.1,70.9,3011873,41.7373333333333,647.413333333333,15607.2533333333,5.38798566453608,1.42238269964529,77.042218336874,16.1125870077673,"05"
"California",16,2023,106,5.24,55,45,39346023,39.9465517241379,1314.24137931034,225915.75862069,30.9476138248606,10.15440204026,70.0967154360999,3.12078278342128,"06"
"Colorado",5,143,13,9.09,42.77,57.23,5684926,42.58125,NA,33396.90625,20.4705624275455,2.84547165070654,88.0626825885845,1.53568284218337,"08"
"Connecticut",106,64,1,1.56,56.77,43.23,3570549,41.9,1170.5,173179.625,12.3818660708372,4.08286705078496,80.6303901303525,7.18027963520841,"09"
"Georgia",1,109,0,0,35.39,64.61,10516579,40.1188679245283,772.308176100629,24089.7106918239,6.64422098944853,1.67027019400848,65.1271147084105,28.2888932465842,"13"
"Idaho",16,213,1,0.47,24.81,75.19,1754367,40.6318181818182,755.295454545455,14756.7954545455,13.0432930862076,2.60849958811571,89.8917388398362,0.364090759022027,"16"
"Illinois",26,611,17,2.78,33.43,66.57,12716164,42.1529411764706,722.892156862745,47882.9509803922,5.11306954029985,1.48585991940875,89.5539190648559,5.25192451927478,"17"
"Indiana",8,74,0,0,29.74,70.26,6696893,40.4815217391304,751.95652173913,28290.9782608696,4.24488328609016,1.35607361309771,92.1419711494865,2.80252025314132,"18"
"Kentucky",7,27,0,0,24.9,75.1,4461952,41.0333333333333,659.158333333333,14567.1083333333,2.47975933137216,0.845536236055743,92.6090664577605,3.7026569800879,"21"
"Massachusetts",59,787,61,7.75,68.4,31.6,6873003,42.2714285714286,1305.92857142857,189070,10.2058999650039,4.65040677656498,80.6915601953693,6.5908581489341,"25"
"Michigan",20,636,13,2.04,39.39,60.61,9973907,45.0096385542169,743.831325301205,47956.7228915663,3.73348471877543,2.45246027029786,89.6949313998274,3.8562750229279,"26"
"Mississippi",3,132,2,1.52,42.97,57.03,2981835,39.0451219512195,665.756097560976,13617.6707317073,2.4757436802353,1.10783373956479,54.8630396010653,41.7438612999729,"28"
"Missouri",18,562,4,0.71,23.67,76.33,6124160,41.5678260869565,NA,21219.2347826087,3.08736329111495,1.42151228712242,91.6121500263745,3.55830392824251,"29"
"Nebraska",8,141,4,2.84,20.28,79.72,1923826,43.0634408602151,NA,8243.68817204301,7.20685533593057,2.02865721725263,92.8448535536081,0.983946878647005,"31"
"Nevada",3,30,3,10,28.47,71.53,3030281,44.0294117647059,856.529411764706,66471.2352941177,18.5721755006488,6.11341926135348,81.3170616701981,2.81735952914872,"32"
"New Hampshire",29,143,0,0,53.33,46.67,1355244,44.86,1044.8,53911.6,2.64285949238773,2.17202975449446,93.6879823445996,1.21598187330854,"33"
"North Carolina",4,854,31,3.63,40.82,59.18,10386227,43.007,787.26,40315.92,7.50368558017331,3.00404973351943,71.5205446816231,20.1128327097134,"37"
"Ohio",27,702,16,2.28,31.53,68.47,11675275,41.1829545454545,747.011363636364,53604.8409090909,2.8740934328147,1.24721090834748,91.0826556302716,4.1945966776216,"39"
"Oklahoma",14,451,6,1.33,20.69,79.31,3949342,39.3675324675325,696.714285714286,19397,9.62591147384085,10.5270283296392,74.3330076816029,3.42448287248048,"40"
"Oregon",5,511,54,10.57,41.69,58.31,4176346,43.8305555555556,940.222222222222,45627.1944444444,12.3443070660595,3.82220223378951,87.3030253062156,0.740430160415543,"41"
"Pennsylvania",44,205,2,0.98,35.56,64.44,12794885,43.5731343283582,812.388059701493,76217.9253731343,4.65912707676468,1.69453976512602,89.7675968348962,4.68574679063946,"42"
"South Carolina",2,177,2,1.13,45.78,54.22,5091517,41.7434782608696,793.152173913043,42640.8913043478,4.77693368363888,1.32315472311512,59.2089645782923,35.1696970810767,"45"
"South Dakota",14,701,0,0,31.23,68.77,879336,40.5424242424242,NA,5270.87878787879,3.16069588433759,15.2470854264992,80.7020557212349,0.705908521317002,"46"
"Tennessee",7,686,6,0.87,24.11,75.89,6772268,42.2042105263158,719.747368421053,27783.7368421053,3.77259896572309,1.12645462148625,87.9879779427587,7.36177024594568,"47"
"Utah",3,346,6,1.73,24.95,75.05,3151239,35.0137931034483,NA,34598.1034482759,9.26683073981026,4.16595283124905,89.8078181918868,0.543720384506077,"49"
"Washington",19,365,46,12.6,46.31,53.69,7512465,42.3923076923077,972.692307692308,74508.2564102564,14.7097652283768,5.29630223813261,81.3564926709969,1.44213200140336,"53"
"Wisconsin",19,429,14,3.26,42.65,57.35,5806975,43.8472222222222,759.069444444444,33026.875,4.01844687060212,4.04496678866783,90.6209066025897,1.68181506196066,"55"
"Arizona",35,239,7,2.93,44.27,55.73,7174064,41.0866666666667,835.466666666667,176228.666666667,31.5428371765107,15.2845613126356,71.7600255133816,2.0605040185158,"04"
"Florida",31,76,4,5.26,36.07,63.93,21216924,44.0044776119403,983.059701492537,118377.805970149,14.5904006943055,2.16617915094065,77.0182400583017,14.3505944757313,"12"
"Iowa",12,189,10,5.29,35.05,64.95,3150011,41.8393939393939,690.575757575758,12868.0909090909,5.02190251670023,1.64327419303489,93.5809891294681,1.48417834434998,"19"
"Kansas",16,45,0,0,23.24,76.76,2912619,41.5419047619048,678.657142857143,10876.0476190476,10.2973147311052,1.75077542864629,90.739108376234,1.91690106661922,"20"
"Louisiana",14,1,0,0,34.42,65.58,4664616,38.309375,752.640625,27374.3125,3.72631783149732,1.4884118194754,63.1867439188447,31.9164011227513,"22"
"Maine",21,121,2,1.65,49.95,50.05,1340825,46.61875,800.125,35596.9375,1.6373242337728,1.65332897059965,94.5044556287074,0.90276547911153,"23"
"Maryland",8,6,0,0,51.08,48.92,6037624,41.1416666666667,1222.20833333333,92938.625,6.36378771813524,3.65349827084239,69.6454992668458,20.3309975773285,"24"
"Minnesota",25,638,23,3.61,38.46,61.54,5600166,41.9402298850575,763.011494252874,25379.1724137931,4.7539817674975,3.56404308791112,90.0878656448734,1.79312789842134,"27"
"Montana",24,10,1,10,29.46,70.54,1061705,44.9392857142857,698,7786.57142857143,3.17761888479883,8.79769170333787,87.21386498723,0.331343329136097,"30"
"New Jersey",46,649,15,2.31,55.42,44.58,8885418,41.347619047619,1328.33333333333,155812.095238095,17.7484692481626,7.63249136402485,70.4796706002939,11.995984982299,"34"
"New Mexico",26,77,2,2.6,45.72,54.28,2097021,41.1121212121212,737.151515151515,24022.8787878788,48.7142567877755,8.88605154165236,71.8897565336489,1.52846107504273,"35"
"New York",35,288,4,1.39,48.1,51.9,19514849,41.8032258064516,961.177419354839,119632.64516129,8.04739403099176,3.40339176886809,83.8473744068526,6.2389222449815,"36"
"Rhode Island",25,20,3,15,61.13,38.87,1057798,43.3,1127.6,82946,8.21252785433377,3.06673206161703,87.1982264116446,3.62276418293343,"44"
"Texas",7,466,6,1.29,24.81,75.19,28635442,39.444094488189,NA,39000.2755905512,35.2945383899215,1.70192124278287,80.8572100032948,6.24375077034885,"48"
"Vermont",36,154,26,16.88,63.62,36.38,624340,45.0857142857143,932.428571428571,18775.1428571429,1.87503766039563,1.40817394081478,94.6500530083359,0.939313779622084,"50"
"West Virginia",34,34,0,0,24.73,75.27,1807426,44.6236363636364,654.563636363636,13349.7272727273,1.21476841134095,0.659250871816649,94.5100468826104,2.39334313579128,"54"
"Wyoming",7,39,0,0,22.53,77.47,581348,40.4304347826087,812.608695652174,10140.4782608696,8.67438383894402,2.70855921285024,91.6415238678144,0.540700501281402,"56"
"Hawaii",55,0,0,0,72.19,27.81,1420074,41.78,1416.2,93586.4,9.34117254857281,50.704195357689,26.3453353155245,0.976717439249385,"15"
"North Dakota",11,0,0,0,25.57,74.43,760394,42.9283018867924,NA,6054.20754716981,3.30466641179035,7.37904339720332,88.1384419897543,1.05676557145317,"38"
"Delaware",27,0,0,0,55.07,44.93,967679,42.3666666666667,1113.66666666667,123651,8.91439727082033,3.53861983909136,69.5829616423417,20.7157821502712,"10"
"District of Columbia",1,0,0,0,94.47,5.53,701974,34.1,1607,288307,11.108815996034,4.49133443688798,41.0707519081903,45.3907124765305,"11"
"Virginia",1,298,5,1.68,43.92,56.08,8509358,42.3022556390977,966.293233082707,23940.7593984962,5.6272578691132,2.51871943157409,74.0369054341181,18.4628527947742,"51"
"Alabama",13,497,4,0.8,34.59,65.41,4893186,41.0373134328358,680.044776119403,28186.6268656716,3.66213025009897,1.43700215805074,66.4888223669657,28.7776077129883,"01"
"Arkansas",18,91,1,1.1,29.1,70.9,3011873,41.7373333333333,647.413333333333,15607.2533333333,5.38798566453608,1.42238269964529,77.042218336874,16.1125870077673,"05"
"California",16,1562,197,12.61,55,45,39346023,39.9465517241379,1314.24137931034,225915.75862069,30.9476138248606,10.15440204026,70.0967154360999,3.12078278342128,"06"
"Colorado",5,227,13,5.73,42.77,57.23,5684926,42.58125,NA,33396.90625,20.4705624275455,2.84547165070654,88.0626825885845,1.53568284218337,"08"
"Connecticut",106,55,1,1.82,56.77,43.23,3570549,41.9,1170.5,173179.625,12.3818660708372,4.08286705078496,80.6303901303525,7.18027963520841,"09"
"Georgia",1,125,0,0,35.39,64.61,10516579,40.1188679245283,772.308176100629,24089.7106918239,6.64422098944853,1.67027019400848,65.1271147084105,28.2888932465842,"13"
"Idaho",16,159,1,0.63,24.81,75.19,1754367,40.6318181818182,755.295454545455,14756.7954545455,13.0432930862076,2.60849958811571,89.8917388398362,0.364090759022027,"16"
"Indiana",8,58,0,0,29.74,70.26,6696893,40.4815217391304,751.95652173913,28290.9782608696,4.24488328609016,1.35607361309771,92.1419711494865,2.80252025314132,"18"
"Kentucky",7,20,0,0,24.9,75.1,4461952,41.0333333333333,659.158333333333,14567.1083333333,2.47975933137216,0.845536236055743,92.6090664577605,3.7026569800879,"21"
"Michigan",20,656,14,2.13,39.39,60.61,9973907,45.0096385542169,743.831325301205,47956.7228915663,3.73348471877543,2.45246027029786,89.6949313998274,3.8562750229279,"26"
"Mississippi",3,175,4,2.29,42.97,57.03,2981835,39.0451219512195,665.756097560976,13617.6707317073,2.4757436802353,1.10783373956479,54.8630396010653,41.7438612999729,"28"
"Missouri",18,602,3,0.5,23.67,76.33,6124160,41.5678260869565,NA,21219.2347826087,3.08736329111495,1.42151228712242,91.6121500263745,3.55830392824251,"29"
"Montana",8,42,2,4.76,29.46,70.54,1061705,44.9392857142857,698,7786.57142857143,3.17761888479883,8.79769170333787,87.21386498723,0.331343329136097,"30"
"Nebraska",8,166,6,3.61,20.28,79.72,1923826,43.0634408602151,NA,8243.68817204301,7.20685533593057,2.02865721725263,92.8448535536081,0.983946878647005,"31"
"Nevada",3,68,8,11.76,28.47,71.53,3030281,44.0294117647059,856.529411764706,66471.2352941177,18.5721755006488,6.11341926135348,81.3170616701981,2.81735952914872,"32"
"New Jersey",63,792,52,6.57,55.42,44.58,8885418,41.347619047619,1328.33333333333,155812.095238095,17.7484692481626,7.63249136402485,70.4796706002939,11.995984982299,"34"
"North Carolina",4,785,41,5.22,40.82,59.18,10386227,43.007,787.26,40315.92,7.50368558017331,3.00404973351943,71.5205446816231,20.1128327097134,"37"
"Oklahoma",14,334,4,1.2,20.69,79.31,3949342,39.3675324675325,696.714285714286,19397,9.62591147384085,10.5270283296392,74.3330076816029,3.42448287248048,"40"
"Oregon",8,539,87,16.14,41.69,58.31,4176346,43.8305555555556,940.222222222222,45627.1944444444,12.3443070660595,3.82220223378951,87.3030253062156,0.740430160415543,"41"
"Pennsylvania",44,177,8,4.52,35.56,64.44,12794885,43.5731343283582,812.388059701493,76217.9253731343,4.65912707676468,1.69453976512602,89.7675968348962,4.68574679063946,"42"
"South Carolina",2,130,1,0.77,45.78,54.22,5091517,41.7434782608696,793.152173913043,42640.8913043478,4.77693368363888,1.32315472311512,59.2089645782923,35.1696970810767,"45"
"South Dakota",14,721,2,0.28,31.23,68.77,879336,40.5424242424242,NA,5270.87878787879,3.16069588433759,15.2470854264992,80.7020557212349,0.705908521317002,"46"
"Tennessee",2,673,5,0.74,24.11,75.89,6772268,42.2042105263158,719.747368421053,27783.7368421053,3.77259896572309,1.12645462148625,87.9879779427587,7.36177024594568,"47"
"Utah",3,296,1,0.34,24.95,75.05,3151239,35.0137931034483,NA,34598.1034482759,9.26683073981026,4.16595283124905,89.8078181918868,0.543720384506077,"49"
"Vermont",36,249,54,21.69,63.62,36.38,624340,45.0857142857143,932.428571428571,18775.1428571429,1.87503766039563,1.40817394081478,94.6500530083359,0.939313779622084,"50"
"Washington",19,431,72,16.71,46.31,53.69,7512465,42.3923076923077,972.692307692308,74508.2564102564,14.7097652283768,5.29630223813261,81.3564926709969,1.44213200140336,"53"
"Wisconsin",19,454,23,5.07,42.65,57.35,5806975,43.8472222222222,759.069444444444,33026.875,4.01844687060212,4.04496678866783,90.6209066025897,1.68181506196066,"55"
"Arizona",35,206,9,4.37,44.27,55.73,7174064,41.0866666666667,835.466666666667,176228.666666667,31.5428371765107,15.2845613126356,71.7600255133816,2.0605040185158,"04"
"Florida",31,79,4,5.06,36.07,63.93,21216924,44.0044776119403,983.059701492537,118377.805970149,14.5904006943055,2.16617915094065,77.0182400583017,14.3505944757313,"12"
"Illinois",15,637,28,4.4,33.43,66.57,12716164,42.1529411764706,722.892156862745,47882.9509803922,5.11306954029985,1.48585991940875,89.5539190648559,5.25192451927478,"17"
"Iowa",12,144,1,0.69,35.05,64.95,3150011,41.8393939393939,690.575757575758,12868.0909090909,5.02190251670023,1.64327419303489,93.5809891294681,1.48417834434998,"19"
"Kansas",16,44,0,0,23.24,76.76,2912619,41.5419047619048,678.657142857143,10876.0476190476,10.2973147311052,1.75077542864629,90.739108376234,1.91690106661922,"20"
"Maine",21,79,0,0,49.95,50.05,1340825,46.61875,800.125,35596.9375,1.6373242337728,1.65332897059965,94.5044556287074,0.90276547911153,"23"
"Maryland",8,18,0,0,51.08,48.92,6037624,41.1416666666667,1222.20833333333,92938.625,6.36378771813524,3.65349827084239,69.6454992668458,20.3309975773285,"24"
"Massachusetts",34,779,56,7.19,68.4,31.6,6873003,42.2714285714286,1305.92857142857,189070,10.2058999650039,4.65040677656498,80.6915601953693,6.5908581489341,"25"
"Minnesota",25,507,17,3.35,38.46,61.54,5600166,41.9402298850575,763.011494252874,25379.1724137931,4.7539817674975,3.56404308791112,90.0878656448734,1.79312789842134,"27"
"New Hampshire",29,173,3,1.73,53.33,46.67,1355244,44.86,1044.8,53911.6,2.64285949238773,2.17202975449446,93.6879823445996,1.21598187330854,"33"
"New Mexico",26,129,1,0.78,45.72,54.28,2097021,41.1121212121212,737.151515151515,24022.8787878788,48.7142567877755,8.88605154165236,71.8897565336489,1.52846107504273,"35"
"New York",35,238,5,2.1,48.1,51.9,19514849,41.8032258064516,961.177419354839,119632.64516129,8.04739403099176,3.40339176886809,83.8473744068526,6.2389222449815,"36"
"Ohio",15,798,20,2.51,31.53,68.47,11675275,41.1829545454545,747.011363636364,53604.8409090909,2.8740934328147,1.24721090834748,91.0826556302716,4.1945966776216,"39"
"Rhode Island",25,43,2,4.65,61.13,38.87,1057798,43.3,1127.6,82946,8.21252785433377,3.06673206161703,87.1982264116446,3.62276418293343,"44"
"Texas",7,544,12,2.21,24.81,75.19,28635442,39.444094488189,NA,39000.2755905512,35.2945383899215,1.70192124278287,80.8572100032948,6.24375077034885,"48"
"West Virginia",34,24,0,0,24.73,75.27,1807426,44.6236363636364,654.563636363636,13349.7272727273,1.21476841134095,0.659250871816649,94.5100468826104,2.39334313579128,"54"
"Wyoming",18,28,0,0,22.53,77.47,581348,40.4304347826087,812.608695652174,10140.4782608696,8.67438383894402,2.70855921285024,91.6415238678144,0.540700501281402,"56"
"Louisiana",9,0,0,0,34.42,65.58,4664616,38.309375,752.640625,27374.3125,3.72631783149732,1.4884118194754,63.1867439188447,31.9164011227513,"22"
"Hawaii",55,0,0,0,72.19,27.81,1420074,41.78,1416.2,93586.4,9.34117254857281,50.704195357689,26.3453353155245,0.976717439249385,"15"
"North Dakota",11,0,0,0,25.57,74.43,760394,42.9283018867924,NA,6054.20754716981,3.30466641179035,7.37904339720332,88.1384419897543,1.05676557145317,"38"
"Delaware",27,0,0,0,55.07,44.93,967679,42.3666666666667,1113.66666666667,123651,8.91439727082033,3.53861983909136,69.5829616423417,20.7157821502712,"10"
"District of Columbia",1,0,0,0,94.47,5.53,701974,34.1,1607,288307,11.108815996034,4.49133443688798,41.0707519081903,45.3907124765305,"11"
"Virginia",1,241,2,0.83,43.92,56.08,8509358,42.3022556390977,966.293233082707,23940.7593984962,5.6272578691132,2.51871943157409,74.0369054341181,18.4628527947742,"51"
"Arkansas",18,76,0,0,29.1,70.9,3011873,41.7373333333333,647.413333333333,15607.2533333333,5.38798566453608,1.42238269964529,77.042218336874,16.1125870077673,"05"
"California",16,1170,203,17.35,55,45,39346023,39.9465517241379,1314.24137931034,225915.75862069,30.9476138248606,10.15440204026,70.0967154360999,3.12078278342128,"06"
"Colorado",14,285,16,5.61,42.77,57.23,5684926,42.58125,NA,33396.90625,20.4705624275455,2.84547165070654,88.0626825885845,1.53568284218337,"08"
"Connecticut",106,42,2,4.76,56.77,43.23,3570549,41.9,1170.5,173179.625,12.3818660708372,4.08286705078496,80.6303901303525,7.18027963520841,"09"
"Georgia",1,126,1,0.79,35.39,64.61,10516579,40.1188679245283,772.308176100629,24089.7106918239,6.64422098944853,1.67027019400848,65.1271147084105,28.2888932465842,"13"
"Idaho",16,94,0,0,24.81,75.19,1754367,40.6318181818182,755.295454545455,14756.7954545455,13.0432930862076,2.60849958811571,89.8917388398362,0.364090759022027,"16"
"Indiana",8,43,0,0,29.74,70.26,6696893,40.4815217391304,751.95652173913,28290.9782608696,4.24488328609016,1.35607361309771,92.1419711494865,2.80252025314132,"18"
"Kentucky",7,19,0,0,24.9,75.1,4461952,41.0333333333333,659.158333333333,14567.1083333333,2.47975933137216,0.845536236055743,92.6090664577605,3.7026569800879,"21"
"Michigan",20,608,22,3.62,39.39,60.61,9973907,45.0096385542169,743.831325301205,47956.7228915663,3.73348471877543,2.45246027029786,89.6949313998274,3.8562750229279,"26"
"Mississippi",3,136,2,1.47,42.97,57.03,2981835,39.0451219512195,665.756097560976,13617.6707317073,2.4757436802353,1.10783373956479,54.8630396010653,41.7438612999729,"28"
"Missouri",18,350,6,1.71,23.67,76.33,6124160,41.5678260869565,NA,21219.2347826087,3.08736329111495,1.42151228712242,91.6121500263745,3.55830392824251,"29"
